round_epochs,val_loss,val_acc,loss,acc,lr,first_neuron,hidden_layers,batch_size,epochs,dropout,kernel_initializer,optimizer,losses,activation,last_activation
200,0.6849269261865905,0.6060606241226196,0.5233544240656652,0.7828947497825873,0.6004,12,4,5,200,8,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6919376904314215,0.6060606132854115,0.5033332438845384,0.8092105294528761,0.3007,12,7,20,100,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.2493830711552591,0.6060606132854115,0.17308442078922925,0.7828947556646246,0.2008,6,6,20,200,8,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.2497651306065646,0.6060606096730088,0.17043302757175346,0.782894754880353,0.2008,6,8,50,200,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6926298954270103,0.6060606241226196,0.5081804049642462,0.8092105318056909,0.8002,6,4,50,100,4,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.692213571432865,0.6060606096730088,0.5237035461162266,0.7828947478219083,0.8002,6,3,50,200,2,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6918428648601879,0.6060606132854115,0.49008236668611826,0.8092105310214194,0.7003,12,5,20,100,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6912581017523101,0.6060606096730088,0.5314763306002868,0.7828947478219083,0.5005,12,4,50,100,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.7120156468767108,0.6363636490070459,0.3020755064330603,0.8684210557686655,0.2008,12,2,20,200,2,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24355513828270364,0.6363636526194486,0.14510012147825604,0.8092105363152529,0.4006,12,4,5,100,2,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6931638446721163,0.6060606096730088,0.5376326802529787,0.7828947478219083,0.8002,6,2,50,100,4,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6860553423563639,0.6212121383710341,0.49583673408549084,0.8092105376877283,0.001,12,9,5,100,4,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6833632163929216,0.6212121406287858,0.39884062231469314,0.8618421131058743,0.3007,12,2,5,200,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.3756889061945857,0.6212121383710341,0.1450730382011419,0.8157894846640135,0.3007,12,1,5,200,4,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6918170759172151,0.6060606132854115,0.5227598383238441,0.7828947525275382,0.4006,6,3,20,100,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6732663909594218,0.6060606132854115,0.4730093745808852,0.8092105294528761,0.001,12,4,10,100,2,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.24279991334134882,0.6060606132854115,0.18292585995636487,0.7828947525275382,0.2008,12,7,20,100,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6850006571321776,0.6060606241226196,0.5233870960379902,0.7828947497825873,0.6004,6,8,5,100,4,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24947331258744904,0.6060606132854115,0.16892972784607033,0.7828947509589949,0.4006,6,8,20,100,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,9.66205137426203,0.3939393903269912,8.430113237155112,0.4276315730653311,0.1009,12,0,50,200,2,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6897230067036368,0.6060606241226196,0.4834493319258878,0.8092105376877283,0.2008,6,6,5,200,4,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6885114005117705,0.6060606132854115,0.5234049995870966,0.78289474390055,0.3007,12,8,10,200,2,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6890718512462847,0.6363636526194486,0.45540702744926276,0.8355263255928692,0.2008,6,4,5,200,8,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6922626079935016,0.6060606132854115,0.5102404685396897,0.7828947556646246,0.1009,6,8,20,200,2,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24766582069974957,0.6060606241226196,0.15313132488364845,0.8092105376877283,0.4006,12,9,5,200,2,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6851813775120359,0.6060606241226196,0.5233439500198552,0.7828947497825873,0.3007,6,5,5,100,4,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.2487970640261968,0.6060606132854115,0.17313124190427756,0.78289474390055,0.3007,6,4,10,100,4,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.2495791966264898,0.6060606132854115,0.16524775698781013,0.7828947525275382,0.001,12,6,20,100,8,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24997669819629553,0.6060606132854115,0.14624182272114253,0.8092105388641357,0.001,6,1,20,100,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24958002476981192,0.6060606132854115,0.17306983627771078,0.7828947525275382,0.001,12,4,20,200,2,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.681188986156926,0.6363636526194486,0.4667762918887954,0.8223684316402987,0.6004,6,1,5,100,4,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6851322587692377,0.6060606241226196,0.5234939678523102,0.7828947497825873,0.1009,12,9,5,200,2,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.2370791326869618,0.6363636526194486,0.11201713521165259,0.8552631665217248,0.8002,6,2,5,200,4,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.2387950722918366,0.6060606096730088,0.19925128041129364,0.7828947478219083,0.3007,6,4,50,100,4,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6642819001819148,0.6060606241226196,0.4805985206836148,0.8092105376877283,0.9001,6,3,5,100,4,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.2495574156443278,0.6212121320493293,0.1292343333755669,0.8552631594632801,0.7003,12,7,20,200,4,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6618384411840728,0.6363636309450323,0.2506844552331849,0.9078947337050187,0.4006,12,2,20,200,8,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.23869071810534506,0.6060606096730088,0.20030807723340235,0.7828947478219083,0.6004,6,3,50,100,4,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.7086651849024224,0.6060606132854115,0.5279418130062128,0.7828947458612291,0.1009,12,2,10,100,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24229617191083502,0.6060606096730088,0.17749635306628128,0.7828947478219083,0.2008,6,1,50,100,2,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6907543034264536,0.6060606132854115,0.5292747452070838,0.7828947556646246,0.6004,12,9,20,100,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6859447251666676,0.6060606132854115,0.5151610021528444,0.7828947478219083,0.2008,6,2,20,100,4,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.24418717080896551,0.6060606096730088,0.17389803262133346,0.782894754880353,0.001,12,3,50,100,4,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.689730804977995,0.6060606132854115,0.4814136708645444,0.8092105318056909,0.7003,6,3,10,200,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6918345707835574,0.6060606132854115,0.4983195929150832,0.8092105357270492,0.9001,6,3,20,100,4,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6924305684638746,0.6060606241226196,0.4821119277100814,0.8092105451383089,0.6004,12,8,50,200,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6926627159118652,0.6060606096730088,0.5185631486146074,0.7828947478219083,0.9001,6,3,50,200,2,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6809128432562856,0.6060606096730088,0.5523644015192986,0.7828947478219083,0.9001,12,4,50,100,2,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6909446029952078,0.6060606132854115,0.5296257216679422,0.7828947509589949,0.9001,12,9,20,100,2,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.2497233193029057,0.6060606241226196,0.15911938411820875,0.8026315907114431,0.9001,12,7,50,100,0,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6922484600182736,0.6060606096730088,0.5291941601194834,0.7828947478219083,0.6004,12,6,50,200,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24904803525317798,0.6060606132854115,0.16783321898822723,0.78289474390055,0.1009,6,3,10,100,8,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24882393036827896,0.6060606132854115,0.1615703075045818,0.802631571104652,0.001,12,8,10,100,4,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6908102017460447,0.6060606132854115,0.5296980668055383,0.7828947525275382,0.8002,6,9,20,100,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.242656537529194,0.6060606096730088,0.18306089682798637,0.7828947478219083,0.7003,12,7,50,200,2,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.2488867649526307,0.6060606132854115,0.17026601373953254,0.7828947454690933,0.1009,12,7,10,200,4,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.24888885201829852,0.6060606132854115,0.16737496583281378,0.7828947454690933,0.2008,12,7,10,100,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6908888148538994,0.6060606132854115,0.4932722406167733,0.8026315828687266,0.6004,12,9,10,100,8,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.2497883682901209,0.6060606096730088,0.17215102048296677,0.7828947478219083,0.5005,6,5,50,200,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.3818696556669293,0.621212130243128,0.17095298668075548,0.7960526339317623,0.6004,12,0,10,100,4,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6924539136164116,0.6060606241226196,0.4931421309317413,0.8026315907114431,0.6004,12,6,50,200,2,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.23102337618668875,0.6060606132854115,0.1431957754845682,0.8289473778323123,0.4006,12,2,20,100,4,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24300494519147006,0.6060606096730088,0.18244264255228795,0.7828947611545262,0.2008,6,9,50,200,2,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24292295809948083,0.6060606096730088,0.1826896200838842,0.782894754880353,0.2008,6,7,50,200,2,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24941339908224164,0.6060606132854115,0.17324229114149747,0.7828947525275382,0.2008,12,9,20,200,2,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24743174106785745,0.6060606241226196,0.15779112931340933,0.8026315907114431,0.3007,6,5,5,100,2,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6914842544179974,0.6060606132854115,0.5179294712449375,0.78289474390055,0.5005,6,8,10,100,2,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.2482142032998981,0.621212130243128,0.14860045880471406,0.815789474860618,0.8002,12,4,10,100,4,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,6.349552674727007,0.6060606132854115,3.399629329380236,0.7828947454690933,0.001,6,0,10,200,4,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6925923842372317,0.6060606241226196,0.517766828599729,0.802631571104652,0.3007,12,8,50,200,8,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24926102387182641,0.6060606159947135,0.1624666441133932,0.8026315844372699,0.2008,6,5,10,200,2,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6921815023277745,0.6060606132854115,0.5043568658201318,0.7828947525275382,0.7003,6,5,20,100,4,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6888905890060194,0.6060606132854115,0.5233146077708194,0.7828947454690933,0.3007,12,4,10,200,8,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.2757728606688254,0.6212121383710341,0.16168097748519167,0.8092105367073887,0.2008,12,2,5,200,2,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
